Niko Gates, 4, 1, 68, 90, 94, 45, 57, 80, 66, 57, 94, 62, 50,
Chris Sweeney, 19, 1, 68, 94, 71, 56, 75, 76, 63, 59, 82, 60, 57,
Juelz Young, 14, 1, 71, 73, 95, 52, 63, 57, 60, 73, 92, 86, 45,
Miles Crawford, 71, 3, 75, 84, 95, 83, 78, 89, 65, 63, 81, 47, 79,
Zariyah Giles, 81, 2, 71, 70, 85, 72, 86, 56, 65, 74, 75, 53, 60,
Leo Vaughn, 78, 3, 77, 80, 94, 83, 83, 68, 76, 80, 90, 52, 55,
Moises Jaramillo, 90, 3, 75, 84, 94, 77, 81, 84, 66, 65, 91, 43, 79,
Malaysia Contreras, 43, 2, 74, 86, 93, 70, 76, 62, 74, 78, 80, 51, 66,
Ila Roy, 11, 4, 73, 76, 85, 78, 55, 73, 77, 74, 75, 48, 91,
Epicurus, 67, 1, 65, 82, 84, 47, 62, 54, 69, 63, 77, 56, 49,
Jakob Koch, 82, 3, 75, 83, 87, 64, 73, 95, 95, 72, 93, 40, 74,
Sylvia McGuire, 67, 2, 71, 92, 87, 67, 68, 64, 74, 68, 92, 43, 56,
Davian Foster, 73, 1, 67, 86, 84, 47, 51, 59, 74, 57, 92, 69, 48,
Livia Gibbs, 80, 2, 77, 90, 91, 68, 84, 57, 74, 77, 92, 55, 70,
Marcus O’Connell, 97, 3, 72, 95, 85, 72, 65, 89, 92, 63, 81, 47, 55,
Natasha Clayton, 40, 4, 74, 76, 74, 87, 59, 83, 83, 72, 82, 49, 89,
Philo Judaeus, 80, 3, 73, 94, 81, 79, 74, 71, 94, 62, 76, 31, 69,
Omari Knox, 45, 3, 72, 81, 87, 73, 65, 67, 77, 76, 79, 48, 65,
Azariah Truong, 14, 3, 73, 85, 88, 62, 68, 73, 89, 75, 78, 52, 62,
Allie Duarte, 86, 4, 76, 93, 89, 90, 60, 70, 80, 71, 78, 47, 84,
Julian Ford, 98, 1, 74, 89, 95, 52, 70, 69, 58, 74, 86, 90, 59,
Immanuel Kant, 33, 1, 70, 77, 78, 51, 78, 50, 63, 65, 89, 78, 58,
Ace Pacheco, 53, 1, 71, 72, 91, 54, 62, 75, 74, 57, 90, 95, 47,
Karl Marx, 62, 2, 70, 75, 82, 65, 81, 67, 55, 67, 90, 53, 70,
Jad Harrell, 69, 3, 73, 78, 87, 73, 77, 78, 86, 69, 85, 30, 74,
Nyla Orozco, 75, 4, 73, 71, 74, 84, 56, 75, 74, 84, 84, 45, 85,
Kayden Reed, 83, 3, 75, 86, 92, 65, 80, 81, 83, 77, 87, 42, 65,
Bodie Anderson, 66, 3, 75, 72, 90, 78, 77, 73, 78, 67, 88, 54, 71,
Lara Gallagher, 39, 2, 73, 90, 83, 75, 73, 60, 70, 77, 76, 49, 65,
Memphis Donaldson, 25, 1, 70, 86, 90, 55, 52, 67, 73, 67, 87, 81, 45,
Savannah Maldonado, 60, 4, 75, 70, 91, 90, 55, 75, 81, 79, 93, 49, 70,
Zoey Burton, 23, 2, 71, 89, 91, 67, 75, 70, 63, 63, 80, 43, 70,
Oliver Galindo, 3, 1, 66, 85, 87, 45, 66, 77, 63, 57, 77, 67, 48,
Taylor Johnson, 11, 2, 71, 94, 82, 57, 86, 64, 56, 73, 75, 47, 69,
John Locke, 29, 1, 73, 91, 94, 45, 74, 75, 64, 62, 84, 90, 60,
Hayden Morris, 39, 1, 69, 84, 87, 51, 73, 57, 74, 56, 76, 81, 45,
Calum Elliott, 44, 3, 73, 75, 83, 81, 81, 94, 74, 69, 93, 47, 57,
Ruben Hayes, 99, 1, 67, 82, 87, 45, 55, 55, 55, 68, 94, 76, 46,
Avery Curry, 6, 1, 70, 91, 70, 55, 66, 75, 68, 55, 84, 92, 56,
Xiomara Merritt, 23, 4, 73, 73, 83, 79, 59, 77, 79, 78, 84, 45, 79,
Cody Hopkins, 53, 1, 66, 70, 76, 52, 62, 60, 58, 69, 85, 66, 57,
Denise Hernandez, 14, 4, 76, 84, 94, 78, 58, 63, 85, 67, 88, 50, 81,
Callie Dudley, 10, 2, 70, 71, 72, 72, 80, 63, 75, 69, 95, 40, 60,
Jamari Rosas, 15, 3, 73, 94, 72, 65, 76, 92, 68, 85, 87, 54, 64,
Nicholas Carrillo, 99, 1, 68, 72, 87, 58, 67, 68, 66, 55, 77, 77, 59,
Alfred North Whitehead, 3, 2, 68, 95, 72, 68, 71, 61, 62, 64, 81, 45, 58,
Celine O’Neal, 47, 4, 72, 77, 76, 79, 57, 78, 85, 65, 79, 45, 89,
Leroy Larsen, 38, 3, 71, 74, 79, 72, 60, 94, 81, 73, 83, 51, 71,
Marcelo McKinney, 3, 2, 72, 75, 72, 77, 83, 76, 78, 84, 76, 38, 66,
Autumn Wright, 52, 4, 74, 80, 70, 93, 55, 65, 71, 79, 90, 48, 81,
Gwen Dunlap, 20, 2, 69, 72, 73, 58, 74, 55, 74, 79, 80, 52, 64,
Foster Bryan, 14, 1, 71, 84, 91, 54, 71, 63, 59, 64, 87, 79, 52,
Aldo Camacho, 55, 1, 69, 90, 84, 49, 66, 78, 67, 62, 92, 62, 49,
Alena Suarez, 8, 4, 74, 95, 86, 81, 60, 61, 77, 67, 75, 46, 82,
Aylin Avalos, 71, 4, 72, 72, 74, 86, 55, 63, 77, 80, 75, 47, 84,
Brynn Goodwin, 87, 4, 74, 74, 94, 87, 59, 83, 79, 65, 82, 47, 82,
Westley Patton, 41, 1, 72, 88, 91, 59, 56, 76, 64, 66, 91, 85, 49,
Darwin Harper, 65, 3, 70, 87, 81, 81, 71, 76, 64, 67, 76, 33, 73,
Savanna Beck, 60, 4, 73, 94, 72, 76, 57, 84, 86, 72, 81, 45, 74,
Hadleigh Fitzpatrick, 56, 4, 75, 75, 94, 86, 59, 84, 75, 75, 86, 49, 82,
Bruce Gilmore, 63, 1, 73, 91, 72, 50, 59, 65, 75, 74, 90, 95, 58,
Mira Lugo, 14, 2, 70, 86, 70, 71, 88, 58, 57, 65, 88, 51, 61,
Eliezer Holt, 30, 1, 70, 72, 83, 59, 61, 66, 60, 68, 81, 95, 58,
Willow Hancock, 57, 2, 67, 72, 80, 55, 88, 66, 59, 61, 84, 46, 64,
Rachel Gilmore, 87, 4, 75, 79, 78, 86, 58, 76, 80, 85, 75, 49, 91,
Rayna Gillespie, 83, 4, 72, 70, 90, 78, 59, 69, 77, 65, 91, 50, 73,
Niccolo Machiavelli, 95, 4, 76, 80, 83, 77, 59, 66, 89, 84, 84, 50, 81,
Madelynn Howe, 32, 4, 75, 91, 92, 76, 55, 75, 78, 78, 95, 47, 71,
Armando Banks, 23, 3, 73, 88, 95, 71, 68, 63, 67, 72, 91, 51, 62,
Kairo McCullough, 50, 1, 68, 84, 73, 55, 64, 56, 69, 57, 78, 80, 58,
Memphis Powers, 83, 1, 71, 81, 82, 48, 63, 72, 69, 65, 95, 77, 59,
Leanna McClure, 30, 2, 72, 74, 87, 70, 87, 62, 57, 82, 76, 55, 65,
Austin Patton, 68, 3, 76, 90, 90, 85, 83, 75, 92, 71, 75, 37, 65,
Legend Hernandez, 7, 3, 73, 87, 84, 78, 78, 66, 69, 74, 84, 38, 71,
Jane Olson, 41, 4, 73, 78, 71, 91, 56, 62, 72, 73, 81, 48, 95,
Wilson Frost, 4, 1, 68, 95, 72, 58, 64, 64, 59, 61, 76, 78, 51,
Canaan Park, 98, 3, 75, 95, 72, 69, 79, 71, 90, 72, 79, 53, 67,
Kara Ware, 64, 4, 74, 90, 80, 83, 57, 84, 73, 69, 82, 46, 86,
Andrew Barron, 37, 1, 69, 92, 78, 58, 54, 66, 67, 65, 75, 79, 53,
Amiyah Palacios, 33, 2, 69, 76, 74, 74, 76, 59, 57, 80, 87, 44, 59,
Oakley Golden, 31, 4, 74, 90, 93, 87, 60, 66, 72, 65, 82, 46, 71,
Richard Rorty, 23, 3, 74, 73, 87, 81, 67, 87, 75, 80, 95, 49, 65,
Madelyn King, 61, 4, 77, 70, 81, 86, 58, 82, 83, 83, 95, 47, 91,
Jada Coffey, 75, 2, 74, 82, 91, 67, 91, 61, 66, 82, 90, 43, 61,
Plotinus, 29, 2, 68, 80, 83, 58, 74, 58, 56, 75, 82, 46, 59,
Milana Colon, 78, 4, 73, 70, 84, 78, 55, 84, 77, 82, 86, 47, 84,
Pablo Blankenship, 76, 1, 70, 95, 82, 45, 71, 61, 63, 56, 92, 68, 58,
Maisie Garner, 83, 2, 74, 85, 83, 67, 92, 60, 71, 71, 90, 51, 61,
Giavanna Cannon, 8, 4, 75, 86, 84, 87, 57, 78, 84, 75, 77, 50, 78,
Everett Rivera, 46, 3, 72, 88, 80, 77, 63, 71, 73, 78, 79, 43, 74,
Maddison Bradshaw, 86, 2, 73, 87, 91, 59, 85, 57, 67, 80, 82, 43, 70,
Gabriela Bernal, 27, 2, 70, 76, 91, 74, 78, 66, 71, 60, 78, 41, 66,
David Hume, 74, 3, 74, 75, 84, 78, 61, 76, 93, 71, 94, 45, 65,
Hakeem Middleton, 77, 3, 69, 73, 78, 71, 62, 69, 65, 81, 86, 48, 65,
Paris Ryan, 29, 2, 70, 87, 82, 60, 72, 64, 64, 83, 83, 42, 59,
Zeno of Elea, 66, 1, 73, 95, 95, 46, 70, 53, 57, 70, 93, 83, 53,
Rylee Huynh, 60, 2, 71, 75, 76, 62, 85, 55, 57, 81, 92, 44, 67,
Ares Haley, 81, 3, 76, 85, 81, 62, 82, 83, 86, 78, 91, 49, 76,
Caiden Le, 66, 1, 71, 75, 82, 51, 63, 51, 73, 68, 90, 85, 57,
Beatrice Ortiz, 67, 4, 72, 81, 76, 83, 60, 70, 73, 75, 77, 49, 74,
Fatima Spence, 57, 4, 73, 71, 88, 77, 55, 82, 72, 78, 88, 50, 83,
Elodie Wiggins, 49, 2, 71, 72, 95, 59, 87, 61, 69, 60, 77, 55, 66,
Chandler Macdonald, 60, 1, 69, 87, 75, 48, 60, 71, 74, 63, 80, 81, 58,
Kabir Hutchinson, 37, 3, 71, 95, 74, 64, 64, 88, 86, 66, 85, 33, 80,
Avery Malone, 50, 3, 71, 73, 86, 67, 77, 86, 66, 83, 92, 31, 72,
Lane Tyler, 16, 1, 70, 77, 75, 57, 54, 59, 64, 70, 90, 87, 56,
Edith Duffy, 89, 4, 76, 82, 94, 83, 58, 84, 90, 69, 90, 45, 80,
Ares Bell, 79, 1, 69, 87, 79, 60, 69, 75, 64, 70, 79, 61, 53,
Eden Christian, 77, 4, 71, 73, 72, 82, 60, 83, 71, 66, 79, 48, 90,
Emily Durham, 29, 2, 68, 93, 73, 66, 70, 64, 72, 64, 78, 41, 62,
Cillian Norman, 19, 1, 67, 79, 86, 56, 62, 57, 60, 63, 76, 71, 50,
Adriel Washington, 30, 3, 71, 88, 81, 78, 75, 86, 70, 60, 82, 32, 77,
Rosalee McMahon, 84, 2, 70, 82, 83, 65, 73, 63, 67, 85, 75, 49, 59,
Dallas Stanton, 30, 1, 67, 79, 75, 50, 68, 59, 57, 55, 89, 88, 48,
Charley Marquez, 43, 2, 66, 70, 77, 59, 80, 58, 55, 63, 81, 46, 67,
Milan Meza, 27, 3, 74, 92, 74, 71, 65, 90, 85, 78, 92, 49, 60,
Wayne Park, 96, 1, 67, 81, 70, 46, 54, 70, 71, 71, 77, 84, 57,
Kaiden Vega, 41, 3, 73, 86, 86, 65, 75, 94, 72, 85, 91, 44, 57,
Roy Stevens, 13, 3, 76, 92, 90, 71, 73, 72, 85, 66, 78, 54, 76,
Noah Day, 97, 4, 76, 78, 82, 90, 60, 77, 90, 84, 86, 48, 72,
Pyrrhon of Elis, 48, 4, 76, 84, 83, 92, 58, 74, 76, 84, 89, 48, 75,
Magnus Hogan, 38, 1, 67, 95, 90, 48, 53, 72, 62, 60, 89, 62, 50,
Kye White, 72, 3, 74, 84, 92, 65, 68, 73, 90, 62, 83, 51, 73,
Makenzie Gomez, 12, 2, 70, 93, 80, 72, 76, 63, 59, 64, 81, 54, 59,
Aiden Carroll, 30, 1, 65, 75, 76, 51, 56, 79, 62, 68, 84, 74, 47,
Eddie Wise, 39, 1, 71, 85, 82, 50, 61, 77, 66, 75, 93, 72, 60,
Michel Foucault, 77, 2, 71, 91, 83, 60, 76, 61, 71, 68, 85, 42, 64,
Raven Rosas, 66, 4, 75, 72, 80, 95, 58, 84, 84, 82, 77, 49, 82,
Kori Wheeler, 23, 2, 71, 83, 91, 62, 79, 64, 56, 72, 82, 51, 67,
Valeria Marsh, 94, 2, 74, 77, 93, 67, 95, 65, 65, 84, 82, 48, 58,
Marcus Giles, 77, 1, 67, 86, 73, 49, 75, 58, 62, 66, 89, 57, 54,
Raul Short, 29, 3, 77, 93, 91, 72, 75, 65, 78, 78, 95, 40, 77,
Miriam Andrade, 18, 4, 71, 83, 70, 88, 56, 64, 82, 68, 75, 45, 77,
Cory Dunn, 87, 1, 62, 74, 78, 49, 59, 61, 58, 58, 88, 56, 46,
Julian Cervantes, 35, 3, 73, 75, 79, 76, 80, 83, 62, 83, 89, 49, 72,
Averroes, 56, 4, 76, 94, 85, 95, 56, 64, 83, 80, 80, 47, 71,
Ryker Whitney, 26, 3, 75, 71, 73, 84, 81, 92, 95, 81, 82, 55, 57,
Scout James, 59, 4, 76, 94, 75, 85, 60, 76, 79, 79, 91, 49, 79,
Sir Karl Popper, 66, 4, 75, 85, 91, 75, 56, 63, 77, 74, 93, 45, 83,
Lillian McPherson, 61, 4, 74, 79, 76, 79, 57, 73, 77, 84, 94, 48, 78,
Skylar Day, 80, 2, 73, 95, 85, 58, 73, 58, 74, 77, 80, 55, 66,
Shepherd Wilkerson, 13, 1, 71, 81, 85, 47, 52, 54, 68, 74, 95, 87, 54,
Lennon Holt, 68, 4, 77, 79, 88, 88, 57, 73, 78, 83, 91, 46, 90,
Isla Andrews, 93, 4, 74, 88, 82, 78, 60, 66, 76, 72, 94, 49, 73,
Clay Gates, 37, 1, 71, 75, 89, 59, 71, 63, 75, 68, 83, 71, 48,
Dane Mendoza, 6, 3, 71, 83, 74, 69, 60, 68, 93, 68, 92, 44, 64,
Musa Hogan, 22, 1, 69, 81, 73, 51, 66, 59, 59, 64, 87, 83, 60,
John Rawls, 38, 4, 75, 77, 94, 77, 56, 75, 87, 70, 95, 47, 72,
Paris Randolph, 12, 4, 74, 84, 74, 78, 59, 62, 75, 76, 94, 45, 86,
Evangeline Barajas, 62, 2, 69, 88, 87, 61, 83, 63, 57, 73, 77, 41, 57,
Kenneth McMillan, 84, 3, 71, 82, 91, 68, 71, 75, 67, 68, 89, 33, 71,
Ridge Miranda, 6, 3, 72, 78, 88, 85, 61, 83, 83, 67, 83, 41, 67,
Lane Arellano, 63, 3, 72, 72, 89, 62, 84, 78, 67, 82, 79, 42, 72,
Eugene Ponce, 72, 1, 66, 71, 94, 60, 69, 72, 62, 57, 75, 58, 48,
Lance Chavez, 5, 3, 73, 89, 70, 76, 68, 65, 90, 73, 81, 49, 69,
William James, 43, 1, 68, 70, 79, 53, 65, 64, 70, 67, 78, 79, 53,
Valerie Briggs, 7, 4, 73, 77, 73, 86, 56, 67, 79, 72, 82, 49, 85,
Paula Macdonald, 70, 2, 68, 81, 70, 63, 94, 55, 65, 66, 75, 44, 56,
Kassidy McCann, 60, 4, 73, 72, 74, 86, 55, 61, 73, 76, 91, 48, 84,
Mila O’Neill, 85, 2, 71, 87, 75, 74, 79, 59, 63, 74, 81, 49, 64,
Rosalie Jennings, 99, 4, 75, 80, 85, 87, 57, 73, 76, 74, 90, 49, 83,
Joseph Mayo, 45, 1, 70, 95, 88, 57, 71, 52, 60, 75, 81, 63, 46,
Tripp Austin, 83, 3, 73, 89, 87, 70, 65, 80, 62, 79, 95, 52, 58,
Londyn Padilla, 46, 2, 74, 87, 91, 63, 94, 69, 64, 79, 90, 43, 59,
Corinne Armstrong, 42, 2, 70, 90, 76, 56, 91, 62, 72, 76, 78, 41, 58,
Emmitt Baldwin, 36, 3, 70, 71, 90, 70, 78, 83, 73, 78, 77, 37, 63,
Amiyah Bridges, 5, 2, 69, 91, 93, 58, 76, 70, 56, 71, 78, 48, 56,
Alan Russo, 59, 1, 70, 86, 71, 59, 69, 58, 63, 67, 88, 76, 53,
Veronica Rich, 87, 2, 73, 86, 91, 64, 80, 63, 55, 85, 91, 42, 65,
Alessandro Sawyer, 30, 3, 72, 88, 74, 82, 75, 75, 66, 67, 95, 34, 71,
Hypatia, 20, 1, 68, 87, 74, 51, 61, 79, 70, 74, 85, 60, 55,
Boston Patton, 88, 1, 68, 76, 85, 47, 65, 67, 71, 67, 92, 61, 52,
Anya Morse, 49, 2, 71, 79, 95, 67, 67, 62, 65, 70, 79, 50, 70,
Freya Sanchez, 50, 4, 77, 77, 78, 95, 58, 80, 79, 79, 91, 45, 92,
Victoria Skinner, 29, 2, 69, 92, 80, 60, 71, 62, 59, 72, 78, 45, 66,
Alena Yoder, 41, 4, 78, 95, 88, 77, 60, 78, 81, 82, 94, 46, 84,
Tony Walton, 58, 1, 67, 87, 83, 45, 61, 51, 55, 69, 76, 82, 47,
Dexter Soto, 4, 1, 65, 77, 84, 45, 51, 80, 58, 59, 84, 80, 55,
Ariana Bush, 71, 2, 71, 77, 91, 64, 95, 67, 74, 62, 81, 42, 58,
Athena Phillips, 56, 4, 75, 72, 86, 90, 55, 76, 79, 71, 93, 48, 84,
Jolene Lam, 54, 2, 70, 85, 90, 63, 80, 59, 62, 71, 75, 46, 58,
Brianna Grant, 46, 2, 73, 71, 89, 64, 89, 59, 71, 73, 91, 46, 63,
Samantha Hickman, 64, 4, 76, 74, 92, 82, 60, 71, 81, 85, 79, 49, 82,
Lennox Gill, 76, 1, 71, 85, 84, 51, 70, 65, 73, 63, 94, 74, 47,
Zariyah Lawson, 75, 4, 74, 79, 74, 75, 58, 79, 82, 74, 93, 47, 90,
Rebekah Padilla, 93, 4, 78, 92, 75, 81, 55, 81, 90, 73, 93, 49, 94,
Nasir Flores, 72, 1, 68, 84, 87, 50, 56, 54, 66, 72, 82, 57, 60,
Zainab Christian, 91, 2, 66, 94, 72, 62, 65, 61, 65, 62, 84, 40, 58,
Noe Higgins, 67, 3, 69, 78, 74, 82, 76, 85, 69, 71, 76, 41, 55,
Aubrie Ballard, 95, 4, 74, 74, 74, 95, 60, 83, 80, 73, 78, 46, 92,
Jamie Duncan, 51, 4, 76, 89, 80, 94, 57, 69, 82, 70, 82, 50, 84,
Monica White, 42, 4, 74, 82, 89, 94, 60, 64, 74, 67, 76, 49, 77,
Remington Hayes, 20, 1, 66, 70, 73, 52, 75, 52, 72, 56, 78, 76, 50,
Cadence Marshall, 99, 2, 70, 79, 73, 72, 70, 61, 73, 61, 82, 54, 69,
Daniela Garrison, 35, 2, 71, 87, 73, 69, 78, 68, 67, 72, 91, 50, 60,
Saige Santana, 92, 2, 72, 95, 73, 55, 94, 58, 60, 69, 95, 46, 61,
Henri Bergson, 19, 1, 71, 72, 71, 50, 59, 74, 68, 72, 95, 95, 57,
Barrett Hubbard, 45, 1, 70, 86, 77, 47, 77, 79, 68, 69, 76, 93, 45,
Richard Mullins, 49, 1, 67, 79, 89, 45, 66, 74, 56, 72, 79, 58, 59,
Lionel Richard, 34, 3, 76, 74, 88, 72, 66, 82, 91, 80, 87, 55, 77,
Terrance Neal, 63, 3, 74, 71, 83, 68, 76, 84, 82, 75, 93, 51, 70,
Jovie Contreras, 66, 4, 79, 92, 83, 88, 55, 73, 90, 84, 87, 45, 95,
Ulises Lane, 85, 1, 69, 74, 92, 59, 54, 80, 57, 75, 94, 63, 58,
Samara Pollard, 9, 2, 71, 72, 79, 66, 80, 63, 69, 61, 92, 52, 69,
Elliott Payne, 9, 1, 68, 84, 95, 47, 59, 66, 58, 55, 92, 78, 47,
Eithan Allen, 84, 3, 73, 80, 80, 80, 80, 81, 65, 69, 93, 48, 66,
Reece Cortes, 31, 1, 66, 74, 73, 54, 68, 54, 61, 69, 84, 69, 49,
Erin McClure, 55, 2, 69, 72, 79, 61, 91, 66, 71, 60, 83, 47, 59,
Brycen Carroll, 90, 1, 70, 89, 84, 55, 51, 52, 65, 75, 80, 88, 46,
Lance McClure, 67, 1, 68, 83, 73, 55, 59, 79, 55, 66, 81, 87, 58,
Hazel Duarte, 41, 4, 78, 80, 91, 92, 57, 79, 88, 82, 86, 46, 88,
Mohammed Tyler, 58, 3, 70, 73, 88, 73, 62, 78, 82, 62, 89, 34, 74,
Itzayana Cobb, 17, 4, 76, 88, 82, 95, 60, 77, 72, 69, 86, 47, 85,
Nelson Harmon, 65, 3, 74, 90, 89, 78, 71, 82, 89, 60, 88, 40, 68,
Guadalupe Fischer, 81, 4, 73, 70, 77, 83, 55, 66, 82, 75, 88, 46, 84,
Maddox Brooks, 42, 3, 71, 89, 82, 66, 65, 83, 61, 76, 88, 39, 78,
Abdullah Jenkins, 51, 1, 70, 83, 80, 48, 67, 62, 58, 68, 91, 84, 56,
Gottfried Wilhelm Leibniz, 3, 2, 74, 92, 89, 63, 72, 69, 81, 75, 83, 53, 58,
Paige Li, 57, 2, 70, 87, 91, 60, 68, 57, 63, 72, 90, 41, 62,
Kaylani Espinoza, 24, 2, 70, 80, 73, 63, 83, 65, 64, 75, 80, 51, 63,
Moses Maimonides, 15, 2, 76, 87, 81, 68, 94, 63, 75, 84, 90, 46, 65,
Grayson Leal, 14, 1, 67, 70, 80, 59, 71, 54, 64, 70, 84, 56, 52,
Rey Booth, 31, 1, 72, 88, 86, 59, 57, 63, 70, 66, 91, 71, 60,
Nevaeh Schultz, 64, 4, 78, 75, 87, 90, 60, 78, 86, 76, 95, 49, 87,
Timothy Jensen, 66, 3, 75, 87, 90, 85, 66, 69, 77, 83, 76, 55, 59,
Madalynn Robertson, 36, 4, 74, 79, 74, 82, 58, 78, 71, 80, 93, 46, 85,
Lorelei Villa, 80, 4, 76, 85, 77, 93, 57, 66, 87, 83, 84, 47, 79,
Alison Roy, 44, 2, 68, 76, 81, 71, 72, 67, 66, 66, 81, 51, 56,
Noelle McKay, 45, 2, 71, 73, 86, 71, 81, 66, 68, 65, 93, 52, 57,
Andy Ponce, 59, 1, 71, 91, 94, 46, 52, 74, 74, 70, 76, 90, 50,
Rex Rojas, 54, 3, 69, 73, 71, 71, 62, 61, 69, 73, 92, 51, 67,
Collin Orozco, 23, 1, 68, 76, 74, 54, 52, 69, 72, 74, 86, 69, 60,
Carlos Valencia, 66, 1, 71, 80, 79, 58, 56, 63, 61, 73, 91, 90, 51,
Magdalena Aguilar, 18, 2, 76, 93, 85, 75, 89, 55, 73, 77, 80, 48, 64,
Bryson Dougherty, 48, 1, 69, 74, 74, 50, 74, 78, 60, 69, 92, 80, 55,
Archie Bowen, 37, 1, 72, 76, 94, 55, 61, 66, 71, 71, 93, 79, 56,
Brandon Tucker, 93, 3, 72, 91, 75, 79, 69, 75, 87, 60, 80, 54, 58,
Erik Salazar, 1, 3, 72, 83, 84, 85, 60, 62, 73, 77, 84, 37, 66,
John Stuart Mill, 79, 4, 75, 76, 86, 87, 55, 76, 78, 72, 93, 48, 88,
Denver Bautista, 18, 2, 73, 79, 80, 65, 94, 65, 73, 70, 77, 55, 68,
Auguste Comte, 79, 3, 78, 95, 92, 75, 72, 78, 77, 84, 86, 49, 80,
Emmalynn Richmond, 49, 2, 72, 86, 89, 62, 79, 55, 65, 79, 78, 46, 66,
Philip Sanford, 15, 1, 69, 72, 83, 47, 76, 67, 73, 73, 75, 71, 59,
Ashlyn Torres, 4, 2, 71, 91, 92, 71, 67, 57, 61, 66, 82, 49, 63,
Jaden Santana, 42, 3, 77, 83, 93, 84, 80, 65, 81, 85, 89, 48, 55,
Douglas Jenkins, 34, 1, 66, 89, 78, 51, 57, 55, 62, 60, 80, 65, 58,
Randy Dickerson, 99, 3, 68, 73, 73, 65, 81, 69, 64, 81, 95, 31, 55,
Tyson Cardenas, 40, 3, 68, 89, 75, 81, 69, 79, 63, 80, 75, 33, 55,
Aleah Hardin, 53, 2, 68, 84, 79, 56, 67, 69, 59, 76, 89, 48, 58,
Aubree Rollins, 90, 4, 75, 81, 95, 80, 58, 78, 76, 85, 88, 46, 70,
Jaxx Parra, 40, 1, 68, 74, 70, 49, 58, 70, 63, 68, 90, 91, 54,
Faye Guerrero, 82, 4, 74, 85, 93, 89, 56, 61, 76, 76, 76, 47, 72,
Noelle Portillo, 92, 4, 78, 91, 81, 87, 59, 60, 84, 81, 94, 45, 81,
Kyle Leach, 31, 3, 73, 75, 79, 75, 79, 64, 77, 71, 95, 37, 71,
Brinley Pacheco, 3, 2, 69, 71, 92, 70, 79, 59, 62, 77, 79, 42, 55,
Miller Person, 79, 3, 74, 93, 86, 65, 61, 65, 93, 76, 95, 32, 65,
Kaylani Richards, 6, 4, 74, 80, 84, 85, 59, 67, 79, 73, 86, 46, 78,
Saint Anselm of Canterbury, 32, 1, 71, 78, 94, 49, 80, 74, 55, 66, 82, 91, 48,
Eduardo Hamilton, 96, 1, 72, 86, 92, 60, 65, 58, 58, 73, 76, 87, 56,
Vivienne Berg, 85, 4, 72, 83, 70, 90, 58, 68, 75, 69, 82, 47, 76,
Rowan Rowe, 90, 3, 73, 79, 95, 82, 70, 72, 60, 79, 79, 45, 71,
Emilia McKay, 19, 2, 74, 71, 90, 72, 85, 67, 68, 82, 89, 41, 69,
Itzel Young, 22, 4, 75, 93, 78, 88, 59, 76, 76, 65, 83, 49, 92,
Kathryn Carrillo, 45, 2, 74, 84, 89, 55, 80, 63, 69, 85, 94, 53, 61,
Ira Taylor, 52, 3, 66, 74, 71, 65, 74, 83, 65, 65, 91, 33, 59,
Wes Lara, 71, 1, 69, 94, 78, 58, 69, 74, 62, 71, 83, 59, 47,
Kaydence Manning, 83, 2, 66, 73, 81, 57, 77, 58, 67, 70, 81, 40, 56,
Sloane Noble, 16, 2, 68, 84, 72, 56, 77, 69, 63, 78, 80, 45, 62,
Kelly Lam, 73, 4, 73, 79, 74, 84, 58, 85, 80, 74, 88, 45, 80,
Rodrigo Lim, 25, 3, 70, 71, 77, 77, 82, 72, 78, 60, 80, 47, 60,
Gracie Barber, 52, 2, 73, 90, 92, 63, 68, 59, 72, 82, 89, 51, 58,
Shelby Church, 23, 2, 72, 91, 88, 68, 77, 62, 73, 68, 77, 43, 66,
London Shelton, 70, 1, 66, 87, 70, 59, 68, 77, 55, 60, 86, 59, 53,
Charli Graves, 81, 4, 72, 82, 81, 79, 55, 76, 89, 73, 77, 45, 73,
Brynlee Stein, 61, 2, 72, 90, 91, 58, 70, 69, 66, 79, 84, 43, 67,
Iris Kelley, 48, 2, 73, 87, 82, 69, 80, 65, 75, 72, 91, 45, 62,
Meredith Thornton, 30, 2, 77, 92, 87, 73, 92, 56, 65, 76, 90, 54, 66,
Conrad Wiggins, 19, 3, 70, 87, 89, 68, 64, 95, 76, 70, 79, 32, 70,
Mallory Edwards, 9, 2, 73, 94, 91, 56, 81, 55, 55, 83, 93, 43, 68,
Emma Quintero, 41, 2, 69, 83, 85, 60, 72, 56, 60, 81, 76, 48, 56,
Briella Jones, 4, 2, 69, 82, 74, 61, 89, 65, 63, 67, 78, 46, 61,
Hanna Finley, 95, 2, 73, 75, 93, 69, 74, 56, 69, 83, 90, 46, 62,
Scarlet Ashley, 85, 2, 69, 83, 73, 68, 75, 56, 59, 60, 95, 44, 67,
Camila Sanchez, 34, 4, 76, 94, 72, 80, 57, 68, 71, 84, 88, 48, 93,
Santiago Hall, 96, 1, 69, 71, 90, 53, 64, 59, 75, 58, 75, 82, 53,
Reese Fuentes, 68, 3, 72, 70, 91, 61, 66, 88, 88, 76, 84, 39, 78,
Layla Branch, 100, 4, 76, 78, 84, 80, 59, 74, 85, 74, 95, 49, 85,
Michelle Potter, 53, 2, 73, 93, 91, 70, 75, 68, 64, 65, 88, 52, 59,
